# x	y	u	v	flags	mask
1.0490e+01	2.0800e+00	3.4993e+00	9.6171e-02	0.0000e+00	0.0000e+00
1.0700e+01	2.0800e+00	3.4777e+00	9.4720e-02	0.0000e+00	0.0000e+00
1.0910e+01	2.0800e+00	3.5076e+00	4.7101e-02	0.0000e+00	0.0000e+00
1.1120e+01	2.0800e+00	3.4937e+00	7.3605e-02	0.0000e+00	0.0000e+00
1.1330e+01	2.0800e+00	3.5164e+00	1.3842e-01	0.0000e+00	0.0000e+00
1.1540e+01	2.0800e+00	3.5230e+00	1.3813e-01	0.0000e+00	0.0000e+00
1.1750e+01	2.0800e+00	3.4603e+00	7.6967e-02	0.0000e+00	0.0000e+00
1.1960e+01	2.0800e+00	3.4812e+00	8.8857e-02	0.0000e+00	0.0000e+00
1.2170e+01	2.0800e+00	3.4696e+00	9.8970e-02	0.0000e+00	0.0000e+00
1.2380e+01	2.0800e+00	3.4724e+00	1.1268e-01	0.0000e+00	0.0000e+00
1.2590e+01	2.0800e+00	3.4928e+00	1.1444e-01	0.0000e+00	0.0000e+00
1.2800e+01	2.0800e+00	3.4827e+00	1.0963e-01	0.0000e+00	0.0000e+00
1.3010e+01	2.0800e+00	3.4671e+00	1.1886e-01	0.0000e+00	0.0000e+00
1.3220e+01	2.0800e+00	3.4344e+00	1.4597e-01	0.0000e+00	0.0000e+00
1.3430e+01	2.0800e+00	3.4248e+00	8.7948e-02	0.0000e+00	0.0000e+00
1.3640e+01	2.0800e+00	3.4405e+00	9.9067e-02	0.0000e+00	0.0000e+00
1.3850e+01	2.0800e+00	3.4264e+00	1.3320e-01	0.0000e+00	0.0000e+00
1.4060e+01	2.0800e+00	3.4677e+00	1.1800e-01	0.0000e+00	0.0000e+00
1.4270e+01	2.0800e+00	3.4430e+00	8.9581e-02	0.0000e+00	0.0000e+00
1.4480e+01	2.0800e+00	3.4122e+00	1.2568e-01	0.0000e+00	0.0000e+00
1.4690e+01	2.0800e+00	3.4229e+00	1.7054e-01	0.0000e+00	0.0000e+00
1.4900e+01	2.0800e+00	3.4798e+00	2.0166e-01	0.0000e+00	0.0000e+00
1.5110e+01	2.0800e+00	3.4317e+00	2.0604e-01	0.0000e+00	0.0000e+00
1.5320e+01	2.0800e+00	3.3384e+00	1.8956e-01	1.0000e+00	0.0000e+00
1.5530e+01	2.0800e+00	3.2979e+00	1.2674e-01	0.0000e+00	0.0000e+00
1.5740e+01	2.0800e+00	3.1084e+00	3.3247e-01	0.0000e+00	0.0000e+00
1.5950e+01	2.0800e+00	3.4238e+00	7.4560e-02	0.0000e+00	0.0000e+00
2.0000e-01	1.8700e+00	3.2901e+00	-8.5498e-02	0.0000e+00	0.0000e+00
4.1000e-01	1.8700e+00	3.1958e+00	-4.5366e-01	0.0000e+00	0.0000e+00
6.2000e-01	1.8700e+00	3.1914e+00	-4.0960e-01	0.0000e+00	0.0000e+00
8.3000e-01	1.8700e+00	3.1739e+00	-4.2849e-01	0.0000e+00	0.0000e+00
1.0400e+00	1.8700e+00	2.9868e+00	-3.5726e-01	0.0000e+00	0.0000e+00
1.2500e+00	1.8700e+00	3.4160e+00	-1.6196e-01	0.0000e+00	0.0000e+00
1.4600e+00	1.8700e+00	3.1824e+00	-4.4384e-01	0.0000e+00	0.0000e+00
1.6700e+00	1.8700e+00	3.0452e+00	-7.3633e-02	1.0000e+00	0.0000e+00
1.8800e+00	1.8700e+00	3.1011e+00	-3.8705e-01	0.0000e+00	0.0000e+00
2.0900e+00	1.8700e+00	3.3605e+00	-2.2671e-01	0.0000e+00	0.0000e+00
2.3000e+00	1.8700e+00	3.4042e+00	-2.2445e-01	0.0000e+00	0.0000e+00
2.5100e+00	1.8700e+00	3.3631e+00	-2.6641e-01	0.0000e+00	0.0000e+00
2.7200e+00	1.8700e+00	3.4508e+00	-1.6164e-01	0.0000e+00	0.0000e+00
2.9300e+00	1.8700e+00	3.3991e+00	-1.9995e-01	0.0000e+00	0.0000e+00
3.1400e+00	1.8700e+00	3.4235e+00	-3.4061e-01	0.0000e+00	0.0000e+00
3.3500e+00	1.8700e+00	3.5080e+00	-2.0677e-01	0.0000e+00	0.0000e+00
3.5600e+00	1.8700e+00	3.5033e+00	-2.3237e-01	0.0000e+00	0.0000e+00
3.7700e+00	1.8700e+00	3.4692e+00	-1.9153e-01	0.0000e+00	0.0000e+00
3.9800e+00	1.8700e+00	3.4341e+00	-2.2626e-01	0.0000e+00	0.0000e+00
4.1900e+00	1.8700e+00	3.4437e+00	-2.3409e-01	0.0000e+00	0.0000e+00
4.4000e+00	1.8700e+00	3.4700e+00	-1.9612e-01	0.0000e+00	0.0000e+00
4.6100e+00	1.8700e+00	3.4704e+00	-2.5755e-01	0.0000e+00	0.0000e+00
4.8200e+00	1.8700e+00	3.4580e+00	-2.4842e-01	0.0000e+00	0.0000e+00
5.0300e+00	1.8700e+00	3.4791e+00	-2.2738e-01	0.0000e+00	0.0000e+00
5.2400e+00	1.8700e+00	3.4693e+00	-1.7175e-01	0.0000e+00	0.0000e+00
5.4500e+00	1.8700e+00	3.4989e+00	-1.6373e-01	0.0000e+00	0.0000e+00
5.6600e+00	1.8700e+00	3.5164e+00	-1.3568e-01	0.0000e+00	0.0000e+00
5.8700e+00	1.8700e+00	3.4816e+00	-1.3825e-01	0.0000e+00	0.0000e+00
6.0800e+00	1.8700e+00	3.4796e+00	-1.0535e-01	0.0000e+00	0.0000e+00
6.2900e+00	1.8700e+00	3.5542e+00	-1.3070e-01	0.0000e+00	0.0000e+00
6.5000e+00	1.8700e+00	3.5135e+00	-1.7236e-01	0.0000e+00	0.0000e+00
6.7100e+00	1.8700e+00	3.5029e+00	-1.1726e-01	1.0000e+00	0.0000e+00
6.9200e+00	1.8700e+00	3.5123e+00	-9.9441e-02	0.0000e+00	0.0000e+00
7.1300e+00	1.8700e+00	3.4959e+00	-1.0533e-01	0.0000e+00	0.0000e+00
7.3400e+00	1.8700e+00	3.4906e+00	-7.9660e-02	0.0000e+00	0.0000e+00
7.5500e+00	1.8700e+00	3.5326e+00	-8.6449e-02	0.0000e+00	0.0000e+00
7.7600e+00	1.8700e+00	3.5161e+00	-9.9462e-02	0.0000e+00	0.0000e+00
7.9700e+00	1.8700e+00	3.5050e+00	-7.2344e-02	0.0000e+00	0.0000e+00
8.1800e+00	1.8700e+00	3.5433e+00	-3.2268e-02	0.0000e+00	0.0000e+00
8.3900e+00	1.8700e+00	3.5269e+00	-3.1160e-02	0.0000e+00	0.0000e+00
8.6000e+00	1.8700e+00	3.5125e+00	-1.0591e-02	0.0000e+00	0.0000e+00
8.8100e+00	1.8700e+00	3.5234e+00	-1.6000e-02	0.0000e+00	0.0000e+00
9.0200e+00	1.8700e+00	3.5336e+00	-2.4934e-02	0.0000e+00	0.0000e+00
9.2300e+00	1.8700e+00	3.5313e+00	-3.2751e-03	0.0000e+00	0.0000e+00
9.4400e+00	1.8700e+00	3.5163e+00	-5.4153e-03	0.0000e+00	0.0000e+00
9.6500e+00	1.8700e+00	3.5121e+00	2.1074e-02	0.0000e+00	0.0000e+00
9.8600e+00	1.8700e+00	3.5230e+00	9.7866e-03	0.0000e+00	0.0000e+00
1.0070e+01	1.8700e+00	3.5217e+00	2.8279e-02	0.0000e+00	0.0000e+00
1.0280e+01	1.8700e+00	3.5407e+00	6.5789e-02	0.0000e+00	0.0000e+00
1.0490e+01	1.8700e+00	3.5221e+00	4.8194e-02	0.0000e+00	0.0000e+00
1.0700e+01	1.8700e+00	3.4843e+00	4.8861e-02	0.0000e+00	0.0000e+00
1.0910e+01	1.8700e+00	3.5176e+00	4.9061e-02	0.0000e+00	0.0000e+00
1.1120e+01	1.8700e+00	3.4691e+00	6.1951e-02	0.0000e+00	0.0000e+00
1.1330e+01	1.8700e+00	3.4962e+00	1.0989e-01	0.0000e+00	0.0000e+00
1.1540e+01	1.8700e+00	3.5068e+00	6.9288e-02	0.0000e+00	0.0000e+00
1.1750e+01	1.8700e+00	3.4658e+00	9.9802e-02	0.0000e+00	0.0000e+00
1.1960e+01	1.8700e+00	3.4774e+00	9.2403e-02	0.0000e+00	0.0000e+00
1.2170e+01	1.8700e+00	3.4802e+00	6.8453e-02	0.0000e+00	0.0000e+00
1.2380e+01	1.8700e+00	3.4820e+00	1.2416e-01	0.0000e+00	0.0000e+00
1.2590e+01	1.8700e+00	3.5163e+00	1.4638e-01	0.0000e+00	0.0000e+00
1.2800e+01	1.8700e+00	3.4756e+00	1.2191e-01	0.0000e+00	0.0000e+00
1.3010e+01	1.8700e+00	3.4400e+00	1.2010e-01	0.0000e+00	0.0000e+00
1.3220e+01	1.8700e+00	3.4736e+00	1.4218e-01	0.0000e+00	0.0000e+00
1.3430e+01	1.8700e+00	3.4480e+00	1.0841e-01	0.0000e+00	0.0000e+00
1.3640e+01	1.8700e+00	3.4626e+00	1.3556e-01	0.0000e+00	0.0000e+00
1.3850e+01	1.8700e+00	3.4454e+00	1.1893e-01	0.0000e+00	0.0000e+00
1.4060e+01	1.8700e+00	3.3921e+00	1.3981e-01	0.0000e+00	0.0000e+00
1.4270e+01	1.8700e+00	3.4207e+00	3.9509e-02	0.0000e+00	0.0000e+00
1.4480e+01	1.8700e+00	3.4532e+00	1.2023e-01	0.0000e+00	0.0000e+00
1.4690e+01	1.8700e+00	3.4559e+00	1.6194e-01	0.0000e+00	0.0000e+00
1.4900e+01	1.8700e+00	3.4259e+00	1.8791e-01	0.0000e+00	0.0000e+00
1.5110e+01	1.8700e+00	3.3673e+00	9.7561e-02	0.0000e+00	0.0000e+00
1.5320e+01	1.8700e+00	3.4151e+00	1.3074e-01	0.0000e+00	0.0000e+00
1.5530e+01	1.8700e+00	3.3266e+00	1.3466e-01	0.0000e+00	0.0000e+00
1.5740e+01	1.8700e+00	3.2993e+00	1.2321e-01	0.0000e+00	0.0000e+00
1.5950e+01	1.8700e+00	3.3983e+00	1.0323e-01	0.0000e+00	0.0000e+00
2.0000e-01	1.6600e+00	2.8238e+00	-1.5817e-01	1.0000e+00	0.0000e+00
4.1000e-01	1.6600e+00	3.0810e+00	-3.8974e-01	0.0000e+00	0.0000e+00
6.2000e-01	1.6600e+00	3.0773e+00	-3.4696e-01	0.0000e+00	0.0000e+00
8.3000e-01	1.6600e+00	3.3439e+00	-1.9424e-01	0.0000e+00	0.0000e+00
1.0400e+00	1.6600e+00	3.0040e+00	-6.5726e-02	1.0000e+00	0.0000e+00
1.2500e+00	1.6600e+00	3.1683e+00	-3.3142e-01	0.0000e+00	0.0000e+00
1.4600e+00	1.6600e+00	3.1483e+00	-3.2919e-01	0.0000e+00	0.0000e+00
1.6700e+00	1.6600e+00	3.2577e+00	-3.1672e-01	0.0000e+00	0.0000e+00
1.8800e+00	1.6600e+00	3.3318e+00	-2.7222e-01	1.0000e+00	0.0000e+00
2.0900e+00	1.6600e+00	3.3428e+00	-2.6919e-01	1.0000e+00	0.0000e+00
2.3000e+00	1.6600e+00	3.3967e+00	-2.3710e-01	0.0000e+00	0.0000e+00
2.5100e+00	1.6600e+00	3.3736e+00	-2.6014e-01	0.0000e+00	0.0000e+00
2.7200e+00	1.6600e+00	3.4148e+00	-2.7515e-01	1.0000e+00	0.0000e+00
2.9300e+00	1.6600e+00	3.4434e+00	-1.8276e-01	0.0000e+00	0.0000e+00
3.1400e+00	1.6600e+00	3.4153e+00	-1.7463e-01	0.0000e+00	0.0000e+00
3.3500e+00	1.6600e+00	3.4085e+00	-2.5303e-01	0.0000e+00	0.0000e+00
3.5600e+00	1.6600e+00	3.4706e+00	-2.2670e-01	0.0000e+00	0.0000e+00
3.7700e+00	1.6600e+00	3.4364e+00	-1.5356e-01	0.0000e+00	0.0000e+00
3.9800e+00	1.6600e+00	3.4564e+00	-1.9776e-01	0.0000e+00	0.0000e+00
4.1900e+00	1.6600e+00	3.4042e+00	-2.9818e-01	0.0000e+00	0.0000e+00
4.4000e+00	1.6600e+00	3.4693e+00	-2.1281e-01	0.0000e+00	0.0000e+00
4.6100e+00	1.6600e+00	3.4359e+00	-1.6327e-01	0.0000e+00	0.0000e+00
4.8200e+00	1.6600e+00	3.4865e+00	-1.8590e-01	0.0000e+00	0.0000e+00
5.0300e+00	1.6600e+00	3.4815e+00	-1.6426e-01	0.0000e+00	0.0000e+00
5.2400e+00	1.6600e+00	3.4768e+00	-1.5828e-01	0.0000e+00	0.0000e+00
5.4500e+00	1.6600e+00	3.4898e+00	-1.7176e-01	0.0000e+00	0.0000e+00
5.6600e+00	1.6600e+00	3.5090e+00	-1.4919e-01	0.0000e+00	0.0000e+00
5.8700e+00	1.6600e+00	3.4929e+00	-1.6527e-01	0.0000e+00	0.0000e+00
6.0800e+00	1.6600e+00	3.4854e+00	-1.0220e-01	0.0000e+00	0.0000e+00
6.2900e+00	1.6600e+00	3.5101e+00	-1.1496e-01	0.0000e+00	0.0000e+00
6.5000e+00	1.6600e+00	3.5010e+00	-1.4167e-01	0.0000e+00	0.0000e+00
6.7100e+00	1.6600e+00	3.5154e+00	-1.5993e-01	0.0000e+00	0.0000e+00
6.9200e+00	1.6600e+00	3.5205e+00	-9.9408e-02	0.0000e+00	0.0000e+00
7.1300e+00	1.6600e+00	3.5138e+00	-8.6324e-02	0.0000e+00	0.0000e+00
7.3400e+00	1.6600e+00	3.4869e+00	-1.0488e-01	0.0000e+00	0.0000e+00
7.5500e+00	1.6600e+00	3.5394e+00	-8.0516e-02	0.0000e+00	0.0000e+00
7.7600e+00	1.6600e+00	3.4961e+00	-7.2907e-02	0.0000e+00	0.0000e+00
7.9700e+00	1.6600e+00	3.4982e+00	-3.9356e-02	0.0000e+00	0.0000e+00
8.1800e+00	1.6600e+00	3.5152e+00	-3.4939e-02	0.0000e+00	0.0000e+00
8.3900e+00	1.6600e+00	3.5124e+00	-1.5487e-03	0.0000e+00	0.0000e+00
8.6000e+00	1.6600e+00	3.4955e+00	-9.3717e-03	0.0000e+00	0.0000e+00
8.8100e+00	1.6600e+00	3.5290e+00	-1.4179e-02	0.0000e+00	0.0000e+00
9.0200e+00	1.6600e+00	3.5382e+00	1.1795e-02	0.0000e+00	0.0000e+00
9.2300e+00	1.6600e+00	3.5275e+00	2.9432e-02	0.0000e+00	0.0000e+00
9.4400e+00	1.6600e+00	3.4984e+00	1.8032e-02	0.0000e+00	0.0000e+00
9.6500e+00	1.6600e+00	3.5011e+00	2.6674e-02	0.0000e+00	0.0000e+00
9.8600e+00	1.6600e+00	3.5113e+00	-1.0428e-02	0.0000e+00	0.0000e+00
1.0070e+01	1.6600e+00	3.5113e+00	2.6862e-02	0.0000e+00	0.0000e+00
1.0280e+01	1.6600e+00	3.5506e+00	4.2109e-02	0.0000e+00	0.0000e+00
1.0490e+01	1.6600e+00	3.5100e+00	4.2462e-02	0.0000e+00	0.0000e+00
1.0700e+01	1.6600e+00	3.4843e+00	4.4264e-02	0.0000e+00	0.0000e+00
1.0910e+01	1.6600e+00	3.5019e+00	7.2233e-02	0.0000e+00	0.0000e+00
1.1120e+01	1.6600e+00	3.4795e+00	1.0838e-01	0.0000e+00	0.0000e+00
1.1330e+01	1.6600e+00	3.4556e+00	7.6142e-02	0.0000e+00	0.0000e+00
1.1540e+01	1.6600e+00	3.4801e+00	7.6215e-02	0.0000e+00	0.0000e+00
1.1750e+01	1.6600e+00	3.4781e+00	8.5103e-02	0.0000e+00	0.0000e+00
1.1960e+01	1.6600e+00	3.4776e+00	8.9057e-02	0.0000e+00	0.0000e+00
1.2170e+01	1.6600e+00	3.4885e+00	7.4781e-02	0.0000e+00	0.0000e+00
1.2380e+01	1.6600e+00	3.4851e+00	9.4761e-02	0.0000e+00	0.0000e+00
1.2590e+01	1.6600e+00	3.4727e+00	1.0942e-01	0.0000e+00	0.0000e+00
1.2800e+01	1.6600e+00	3.4457e+00	1.2240e-01	0.0000e+00	0.0000e+00
1.3010e+01	1.6600e+00	3.5000e+00	1.1715e-01	0.0000e+00	0.0000e+00
1.3220e+01	1.6600e+00	3.4657e+00	1.2463e-01	0.0000e+00	0.0000e+00
1.3430e+01	1.6600e+00	3.4340e+00	1.2145e-01	0.0000e+00	0.0000e+00
1.3640e+01	1.6600e+00	3.4127e+00	1.5543e-01	0.0000e+00	0.0000e+00
1.3850e+01	1.6600e+00	3.4437e+00	1.3374e-01	0.0000e+00	0.0000e+00
1.4060e+01	1.6600e+00	3.4167e+00	1.4767e-01	0.0000e+00	0.0000e+00
1.4270e+01	1.6600e+00	3.4183e+00	7.1405e-02	0.0000e+00	0.0000e+00
1.4480e+01	1.6600e+00	3.4397e+00	1.0571e-01	0.0000e+00	0.0000e+00
1.4690e+01	1.6600e+00	3.4282e+00	1.4079e-01	0.0000e+00	0.0000e+00
1.4900e+01	1.6600e+00	3.4088e+00	1.2934e-01	0.0000e+00	0.0000e+00
1.5110e+01	1.6600e+00	3.4096e+00	1.3953e-01	0.0000e+00	0.0000e+00
1.5320e+01	1.6600e+00	3.4075e+00	9.7476e-02	0.0000e+00	0.0000e+00
1.5530e+01	1.6600e+00	3.3932e+00	1.1911e-01	0.0000e+00	0.0000e+00
1.5740e+01	1.6600e+00	3.3476e+00	1.4390e-01	0.0000e+00	0.0000e+00
1.5950e+01	1.6600e+00	3.4043e+00	8.6105e-02	0.0000e+00	0.0000e+00
2.0000e-01	1.4500e+00	3.3398e+00	-3.6206e-02	0.0000e+00	0.0000e+00
4.1000e-01	1.4500e+00	3.0075e+00	-4.1392e-01	0.0000e+00	0.0000e+00
6.2000e-01	1.4500e+00	3.0403e+00	-4.4644e-01	0.0000e+00	0.0000e+00
8.3000e-01	1.4500e+00	3.1115e+00	-3.7674e-01	0.0000e+00	0.0000e+00
1.0400e+00	1.4500e+00	-7.1571e+00	9.1124e+00	0.0000e+00	0.0000e+00
1.2500e+00	1.4500e+00	3.3449e+00	-1.3402e-01	0.0000e+00	0.0000e+00
1.4600e+00	1.4500e+00	3.0343e+00	-3.4457e-01	0.0000e+00	0.0000e+00
1.6700e+00	1.4500e+00	3.0609e+00	-2.6574e-02	1.0000e+00	0.0000e+00
1.8800e+00	1.4500e+00	3.1266e+00	-3.9556e-01	0.0000e+00	0.0000e+00
2.0900e+00	1.4500e+00	3.4197e+00	-1.6790e-01	0.0000e+00	0.0000e+00
2.3000e+00	1.4500e+00	3.3749e+00	-2.1634e-01	0.0000e+00	0.0000e+00
2.5100e+00	1.4500e+00	3.4359e+00	-1.8782e-01	0.0000e+00	0.0000e+00
2.7200e+00	1.4500e+00	3.3593e+00	-2.8739e-01	0.0000e+00	0.0000e+00
2.9300e+00	1.4500e+00	3.3869e+00	-2.6420e-01	0.0000e+00	0.0000e+00
3.1400e+00	1.4500e+00	3.4743e+00	-2.0507e-01	0.0000e+00	0.0000e+00
3.3500e+00	1.4500e+00	3.4060e+00	-2.5715e-01	0.0000e+00	0.0000e+00
3.5600e+00	1.4500e+00	3.4468e+00	-2.1938e-01	0.0000e+00	0.0000e+00
3.7700e+00	1.4500e+00	3.4172e+00	-1.5813e-01	0.0000e+00	0.0000e+00
3.9800e+00	1.4500e+00	3.4206e+00	-1.8248e-01	0.0000e+00	0.0000e+00
4.1900e+00	1.4500e+00	3.4483e+00	-2.2734e-01	0.0000e+00	0.0000e+00
4.4000e+00	1.4500e+00	3.4687e+00	-1.8234e-01	0.0000e+00	0.0000e+00
4.6100e+00	1.4500e+00	3.4815e+00	-1.5148e-01	0.0000e+00	0.0000e+00
4.8200e+00	1.4500e+00	3.4991e+00	-1.1472e-01	0.0000e+00	0.0000e+00
5.0300e+00	1.4500e+00	3.4657e+00	-9.6400e-02	0.0000e+00	0.0000e+00
5.2400e+00	1.4500e+00	3.4879e+00	-1.7866e-01	0.0000e+00	0.0000e+00
5.4500e+00	1.4500e+00	3.4849e+00	-1.6744e-01	0.0000e+00	0.0000e+00
5.6600e+00	1.4500e+00	3.5288e+00	-1.3553e-01	0.0000e+00	0.0000e+00
5.8700e+00	1.4500e+00	3.4941e+00	-9.4441e-02	0.0000e+00	0.0000e+00
6.0800e+00	1.4500e+00	3.4619e+00	-7.9165e-02	0.0000e+00	0.0000e+00
6.2900e+00	1.4500e+00	3.4774e+00	-1.0777e-01	0.0000e+00	0.0000e+00
6.5000e+00	1.4500e+00	3.4886e+00	-1.0518e-01	0.0000e+00	0.0000e+00
6.7100e+00	1.4500e+00	3.5272e+00	-1.0564e-01	0.0000e+00	0.0000e+00
6.9200e+00	1.4500e+00	3.4681e+00	-1.3886e-01	0.0000e+00	0.0000e+00
7.1300e+00	1.4500e+00	3.4913e+00	-1.2261e-01	0.0000e+00	0.0000e+00
7.3400e+00	1.4500e+00	3.5143e+00	-8.1457e-02	0.0000e+00	0.0000e+00
7.5500e+00	1.4500e+00	3.5121e+00	-2.3228e-02	0.0000e+00	0.0000e+00
7.7600e+00	1.4500e+00	3.5100e+00	-1.3174e-02	0.0000e+00	0.0000e+00
7.9700e+00	1.4500e+00	3.4908e+00	-4.0446e-02	0.0000e+00	0.0000e+00
8.1800e+00	1.4500e+00	3.4843e+00	-4.5095e-02	0.0000e+00	0.0000e+00
8.3900e+00	1.4500e+00	3.4996e+00	2.0190e-02	0.0000e+00	0.0000e+00
8.6000e+00	1.4500e+00	3.4694e+00	-1.5401e-02	0.0000e+00	0.0000e+00
8.8100e+00	1.4500e+00	3.5130e+00	9.6256e-03	0.0000e+00	0.0000e+00
9.0200e+00	1.4500e+00	3.5153e+00	-1.7491e-02	0.0000e+00	0.0000e+00
9.2300e+00	1.4500e+00	3.5019e+00	9.4788e-04	0.0000e+00	0.0000e+00
9.4400e+00	1.4500e+00	3.5056e+00	-5.3800e-03	0.0000e+00	0.0000e+00
9.6500e+00	1.4500e+00	3.4983e+00	2.2273e-02	0.0000e+00	0.0000e+00
9.8600e+00	1.4500e+00	3.5165e+00	3.1622e-02	0.0000e+00	0.0000e+00
1.0070e+01	1.4500e+00	3.5011e+00	5.3058e-02	0.0000e+00	0.0000e+00
1.0280e+01	1.4500e+00	3.5298e+00	5.2450e-02	0.0000e+00	0.0000e+00
1.0490e+01	1.4500e+00	3.4986e+00	3.9300e-02	0.0000e+00	0.0000e+00
1.0700e+01	1.4500e+00	3.4871e+00	4.1210e-02	0.0000e+00	0.0000e+00
1.0910e+01	1.4500e+00	3.4848e+00	6.1687e-02	0.0000e+00	0.0000e+00
1.1120e+01	1.4500e+00	3.4634e+00	5.5945e-02	0.0000e+00	0.0000e+00
1.1330e+01	1.4500e+00	3.4785e+00	3.6117e-02	0.0000e+00	0.0000e+00
1.1540e+01	1.4500e+00	3.4814e+00	9.4555e-02	0.0000e+00	0.0000e+00
1.1750e+01	1.4500e+00	3.4775e+00	9.2177e-02	0.0000e+00	0.0000e+00
1.1960e+01	1.4500e+00	3.4414e+00	8.6677e-02	0.0000e+00	0.0000e+00
1.2170e+01	1.4500e+00	3.4645e+00	8.8145e-02	0.0000e+00	0.0000e+00
1.2380e+01	1.4500e+00	3.4948e+00	9.3149e-02	0.0000e+00	0.0000e+00
1.2590e+01	1.4500e+00	3.4756e+00	8.0466e-02	0.0000e+00	0.0000e+00
1.2800e+01	1.4500e+00	3.4568e+00	1.1052e-01	0.0000e+00	0.0000e+00
1.3010e+01	1.4500e+00	3.4700e+00	1.1677e-01	0.0000e+00	0.0000e+00
1.3220e+01	1.4500e+00	3.4307e+00	1.3444e-01	0.0000e+00	0.0000e+00
1.3430e+01	1.4500e+00	3.4076e+00	1.2751e-01	0.0000e+00	0.0000e+00
1.3640e+01	1.4500e+00	3.3759e+00	1.2653e-01	0.0000e+00	0.0000e+00
1.3850e+01	1.4500e+00	3.4531e+00	8.3581e-02	0.0000e+00	0.0000e+00
1.4060e+01	1.4500e+00	3.4560e+00	9.2754e-02	0.0000e+00	0.0000e+00
1.4270e+01	1.4500e+00	3.4490e+00	1.2084e-01	0.0000e+00	0.0000e+00
1.4480e+01	1.4500e+00	3.4180e+00	9.8614e-02	0.0000e+00	0.0000e+00
1.4690e+01	1.4500e+00	3.3950e+00	1.2588e-01	0.0000e+00	0.0000e+00
1.4900e+01	1.4500e+00	3.3953e+00	1.4809e-01	0.0000e+00	0.0000e+00
1.5110e+01	1.4500e+00	3.3721e+00	1.4839e-01	0.0000e+00	0.0000e+00
1.5320e+01	1.4500e+00	3.3945e+00	9.1351e-02	0.0000e+00	0.0000e+00
1.5530e+01	1.4500e+00	3.4070e+00	1.1830e-01	0.0000e+00	0.0000e+00
1.5740e+01	1.4500e+00	3.3449e+00	1.1376e-01	0.0000e+00	0.0000e+00
1.5950e+01	1.4500e+00	3.3023e+00	3.6822e-02	0.0000e+00	0.0000e+00
2.0000e-01	1.2400e+00	-6.1426e+00	3.0934e+00	0.0000e+00	0.0000e+00
4.1000e-01	1.2400e+00	3.1789e+00	-2.2077e-01	0.0000e+00	0.0000e+00
6.2000e-01	1.2400e+00	3.3705e+00	-1.2252e-01	0.0000e+00	0.0000e+00
8.3000e-01	1.2400e+00	3.3402e+00	-7.7635e-02	0.0000e+00	0.0000e+00
1.0400e+00	1.2400e+00	3.4041e+00	-2.0539e-01	0.0000e+00	0.0000e+00
1.2500e+00	1.2400e+00	3.3725e+00	-1.8196e-01	0.0000e+00	0.0000e+00
1.4600e+00	1.2400e+00	3.4260e+00	-6.4494e-02	0.0000e+00	0.0000e+00
1.6700e+00	1.2400e+00	3.4188e+00	-1.0992e-01	0.0000e+00	0.0000e+00
1.8800e+00	1.2400e+00	3.2983e+00	-8.4155e-02	0.0000e+00	0.0000e+00
2.0900e+00	1.2400e+00	3.1745e+00	-3.7541e-01	0.0000e+00	0.0000e+00
2.3000e+00	1.2400e+00	3.3850e+00	-1.6336e-01	0.0000e+00	0.0000e+00
2.5100e+00	1.2400e+00	3.4572e+00	-1.9212e-01	0.0000e+00	0.0000e+00
2.7200e+00	1.2400e+00	3.3960e+00	-1.9642e-01	1.0000e+00	0.0000e+00
2.9300e+00	1.2400e+00	3.3510e+00	-1.8132e-01	0.0000e+00	0.0000e+00
3.1400e+00	1.2400e+00	3.3974e+00	-1.8610e-01	0.0000e+00	0.0000e+00
3.3500e+00	1.2400e+00	3.4093e+00	-2.7564e-01	0.0000e+00	0.0000e+00
3.5600e+00	1.2400e+00	3.4227e+00	-2.0710e-01	0.0000e+00	0.0000e+00
3.7700e+00	1.2400e+00	3.4098e+00	-1.5984e-01	0.0000e+00	0.0000e+00
3.9800e+00	1.2400e+00	3.4005e+00	-1.5023e-01	0.0000e+00	0.0000e+00
4.1900e+00	1.2400e+00	3.4692e+00	-1.3094e-01	0.0000e+00	0.0000e+00
4.4000e+00	1.2400e+00	3.4510e+00	-1.6542e-01	1.0000e+00	0.0000e+00
4.6100e+00	1.2400e+00	3.4931e+00	-1.5681e-01	0.0000e+00	0.0000e+00
4.8200e+00	1.2400e+00	3.4884e+00	-1.2007e-01	0.0000e+00	0.0000e+00
5.0300e+00	1.2400e+00	3.4445e+00	-1.5757e-01	0.0000e+00	0.0000e+00
5.2400e+00	1.2400e+00	3.4500e+00	-1.9711e-01	0.0000e+00	0.0000e+00
5.4500e+00	1.2400e+00	3.4691e+00	-1.6539e-01	0.0000e+00	0.0000e+00
5.6600e+00	1.2400e+00	3.4956e+00	-1.7237e-01	0.0000e+00	0.0000e+00
5.8700e+00	1.2400e+00	3.4632e+00	-1.4723e-01	0.0000e+00	0.0000e+00
6.0800e+00	1.2400e+00	3.4585e+00	-1.0276e-01	0.0000e+00	0.0000e+00
6.2900e+00	1.2400e+00	3.4687e+00	-1.1722e-01	0.0000e+00	0.0000e+00
6.5000e+00	1.2400e+00	3.4884e+00	-7.8951e-02	0.0000e+00	0.0000e+00
6.7100e+00	1.2400e+00	3.4671e+00	-7.2867e-02	0.0000e+00	0.0000e+00
